playlist_id,playlist_name,collection_date,playlist_type,track_position,track_name,track_uuid,collection_date_clean,artist_name,artist_id,label_name,label_type,track_date,track_genres,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,timeSignature,valence
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,2,Balader,ac2caabe-ee53-45e0-b70a-02ec68cf7b03,2022-10-14 00:00:00+00:00,"['Soolking', 'Niska']","['11e81bba-d00e-f2d2-a406-a0369fe50396', '11e81bcb-6ed3-6f64-a533-a0369fe50396']","['Hyper Focal', 'Affranchis']","['Other independent labels: ""Indie""', 'Other independent labels: ""Indie""']",2022-05-25T00:00:00+00:00,['hip-hop & rap'],0.32,0.77,0.78,0.0,4.0,0.12,-5.77,0.0,0.07,86.68,5.0,0.83
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,3,FADE UP,74e54b31-a373-4cc4-8cc9-0d52adc7ef97,2022-10-14 00:00:00+00:00,"['Hamza', 'SCH', 'Zeg P']","['11e81bbc-db5c-de54-b94b-a0369fe50396', '11e81bca-67e0-79a0-97f6-a0369fe50396', 'c29a11d8-9e48-48ff-82c9-d622563e407d']","['All Points', 'On Da Trax']","['Believe', 'Other independent labels: ""Indie""']",2022-06-24T00:00:00+00:00,['hip-hop & rap'],0.57,0.76,0.6,0.0,4.0,0.13,-5.99,0.0,0.09,129.96,4.0,0.56
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,4,I'm Good (Blue),0a882606-4f17-4f3b-bbb6-77e428a40126,2022-10-14 00:00:00+00:00,"['Bebe Rexha', 'David Guetta']","['11e81bbc-46f8-7e94-b612-a0369fe50396', '11e81bcd-65d5-4f2a-b59f-a0369fe50396']",['What A DJ'],['Self released'],2022-08-26T00:00:00+00:00,['electronic'],0.0,0.56,0.97,0.0,7.0,0.37,-3.67,0.0,0.03,128.04,4.0,0.3
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,5,TOUT VA BIEN (feat. Ninho & Naps),cdcad2f1-7c8b-438b-9bce-73dec455f384,2022-10-14 00:00:00+00:00,"['Ninho', 'Naps', 'Alonzo']","['11e81bc8-377c-8d64-923f-a0369fe50396', '11e81bd1-fe27-964e-8ace-a0369fe50396', '11e83fee-fd00-6e80-a1d4-a0369fe50396']","['Epic', '2054 Records', 'Only Pro']","['Sony', 'unknown', 'Other independent labels: ""Indie""']",2022-05-20T00:00:00+00:00,['hip-hop & rap'],0.3,0.66,0.72,0.0,3.0,0.23,-5.87,0.0,0.08,99.94,4.0,0.63
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,6,I Ain't Worried,0f11fc79-04ec-4ce2-952d-839c3e9f670c,2022-10-14 00:00:00+00:00,['OneRepublic'],['11e81bbe-04e9-df46-984f-a0369fe50396'],"['Interscope', 'Mosley']","['Universal', 'Other independent labels: ""Indie""']",2022-05-13T00:00:00+00:00,"['pop', 'soundtrack, stage & screen']",0.08,0.7,0.8,0.0,0.0,0.05,-5.93,1.0,0.05,139.99,4.0,0.83
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,7,PETETE,26f54324-06e9-442b-a360-290efb456e84,2022-10-14 00:00:00+00:00,['Gambi'],['11e81bc0-d8e6-d22a-aaed-a0369fe50396'],['Rec.118'],['Warner'],2022-07-29T00:00:00+00:00,"['hip-hop & rap', 'others']",0.17,0.75,0.67,0.0,10.0,0.08,-9.82,0.0,0.25,156.0,4.0,0.63
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,8,Peur,783931b8-948c-4fa3-a7a6-261c7cdd67a3,2022-10-14 00:00:00+00:00,"['Ziak', 'Kerchak']","['e24acb8a-e409-41a1-bc16-ae65f9a38b9b', '1ba3e512-2293-4364-afa7-c70515e2a3a4']",['Kerchak'],['Self released'],2022-09-23T00:00:00+00:00,['hip-hop & rap'],0.2,0.72,0.84,0.0,11.0,0.03,-4.97,1.0,0.37,160.02,4.0,0.78
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,9,RAPPEL,6f270d4d-db84-4267-9e35-e566ddf2d9bf,2022-10-14 00:00:00+00:00,['Gazo'],['59a6ff7c-c650-11e8-9647-549f35141000'],"['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-06-28T00:00:00+00:00,['hip-hop & rap'],0.4,0.5,0.79,0.0,4.0,0.08,-6.46,0.0,0.2,97.22,3.0,0.55
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,10,Doja,6934d588-0757-4b04-aacf-85030736631d,2022-10-14 00:00:00+00:00,['Central Cee'],['11e83fe7-2483-1e4c-bb40-a0369fe50396'],['Central Cee'],['Self released'],2022-07-21T00:00:00+00:00,['hip-hop & rap'],0.38,0.91,0.57,0.0,6.0,0.4,-7.43,1.0,0.29,140.04,4.0,0.97
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,11,Despecha,e844797e-aba5-42ab-8d02-658603ed076a,2022-10-14 00:00:00+00:00,['ROSALÍA'],['11e81bc1-32d6-d91a-9bdf-a0369fe50396'],['Columbia'],['Sony'],2022-07-28T00:00:00+00:00,"['latin', 'pop']",0.18,0.92,0.62,0.0,7.0,0.06,-6.52,1.0,0.1,130.04,4.0,0.78
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,12,Un jour je marierai un ange,8267bf91-238f-4544-a59d-5e0356e88b82,2022-10-14 00:00:00+00:00,['Pierre de Maere'],['d2f3f360-8862-11e9-807e-801844edfa71'],"['Cinq 7', 'Wagram']","['Wagram', 'Wagram']",2022-01-21T00:00:00+00:00,['pop'],0.22,0.54,0.58,0.0,7.0,0.09,-9.49,0.0,0.18,169.97,4.0,0.22
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,13,Unholy (feat. Kim Petras),58f384dd-eedd-4b95-932d-42d3ff177795,2022-10-14 00:00:00+00:00,"['Kim Petras', 'Sam Smith']","['11e81bc8-b6fd-32c8-bb52-a0369fe50396', '11e81bc9-76a2-7f16-85ee-a0369fe50396']","['EMI', 'Capitol']","['Universal', 'Universal']",2022-09-22T00:00:00+00:00,['pop'],0.01,0.71,0.47,0.0,2.0,0.27,-7.38,1.0,0.09,131.12,4.0,0.24
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,14,Mauvais ordre,f5299e42-9086-46d0-b1dc-a4ed295b4798,2022-10-14 00:00:00+00:00,['Lomepal'],['11e81bd2-5d97-650a-945c-a0369fe50396'],['Pinéale'],['Self released'],2022-09-15T00:00:00+00:00,['hip-hop & rap'],0.77,0.76,0.43,0.06,4.0,0.08,-9.96,0.0,0.06,143.99,4.0,0.43
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,15,Pas bête,62ebc40a-1729-4595-8e4a-42a428504566,2022-10-14 00:00:00+00:00,['Beendo Z'],['4603ab54-1d71-4977-8ceb-bac8a4068e13'],"['ADA', 'Guette']","['Warner', 'Self released']",2022-06-17T00:00:00+00:00,['hip-hop & rap'],0.36,0.73,0.53,0.0,7.0,0.11,-9.04,0.0,0.1,138.04,4.0,0.49
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,16,As It Was,39fdb751-d3a7-4b2d-a4b5-50075d4ca086,2022-10-14 00:00:00+00:00,['Harry Styles'],['11e81bbf-43d7-468e-9647-a0369fe50396'],['Erskine'],['Self released'],2022-03-31T00:00:00+00:00,['pop'],0.34,0.52,0.73,0.0,6.0,0.31,-5.34,0.0,0.06,173.93,4.0,0.66
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,17,À peu près,aa35e2c9-4ddb-4e6d-a6c5-9f972a048b7d,2022-10-14 00:00:00+00:00,['Lomepal'],['11e81bd2-5d97-650a-945c-a0369fe50396'],['Pinéale'],['Self released'],2022-09-15T00:00:00+00:00,['hip-hop & rap'],0.09,0.74,0.68,0.0,10.0,0.53,-6.81,1.0,0.06,129.98,4.0,0.64
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,18,FLEURS (feat. Tiakola),4315edb5-d20d-4b22-a8e7-82057351babf,2022-10-14 00:00:00+00:00,"['Gazo', 'Tiakola']","['59a6ff7c-c650-11e8-9647-549f35141000', '34982a68-67ee-11e9-b1ad-549f35141000']","['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-06-30T00:00:00+00:00,['hip-hop & rap'],0.27,0.67,0.64,0.0,10.0,0.11,-7.43,1.0,0.08,127.02,4.0,0.44
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,19,J'ai tout su,238c1a7d-2c1e-4374-ad0f-ca15fa358e92,2022-10-14 00:00:00+00:00,['Jul'],['11e81bc2-225b-e886-a984-a0369fe50396'],"[""D'Or et de Platine""]",['Self released'],2022-06-03T00:00:00+00:00,['hip-hop & rap'],0.1,0.79,0.76,0.0,9.0,0.13,-4.89,0.0,0.11,175.9,4.0,0.9
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,20,Under the Influence,de6e1f6c-e600-11e9-ab0a-549f35141000,2022-10-14 00:00:00+00:00,['Chris Brown'],['11e81bbb-3d99-a860-97df-a0369fe50396'],['RCA'],['Sony'],2019-10-04T00:00:00+00:00,"['r&b, funk & soul']",0.06,0.73,0.69,0.0,9.0,0.11,-5.53,0.0,0.04,116.99,4.0,0.31
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,21,"DANÇARINA (feat. Nicky Jam, MC Pedrinho) - Remix",ff8d1c9b-3f11-4c4f-8919-fee4aa42d115,2022-10-14 00:00:00+00:00,"['Anitta', 'MC Pedrinho', 'Nicky Jam', 'Dadju', 'Pedro Sampaio']","['11e81bbe-e4ef-b232-ba90-a0369fe50396', '11e81bc0-49a2-acba-931e-a0369fe50396', '11e81bc7-b8eb-c74e-b743-a0369fe50396', '11e81bc8-cb77-940a-9131-a0369fe50396', '86e3f47c-b363-11e8-ab1b-525400009efb']",['Warner'],['Warner'],2022-04-12T00:00:00+00:00,['pop'],0.16,0.76,0.67,0.0,9.0,0.09,-4.4,0.0,0.07,135.03,4.0,0.61
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,22,Δ. Dieu ne ment jamais,11e82736-e8eb-f71e-a1b0-a0369fe50396,2022-10-14 00:00:00+00:00,['Damso'],['11e81bbe-cd1f-f9f0-a840-a0369fe50396'],['92I'],['unknown'],2017-04-28T00:00:00+00:00,['hip-hop & rap'],0.06,0.76,0.74,0.0,11.0,0.04,-7.72,1.0,0.04,115.99,4.0,0.61
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,23,Lola,618d1fb5-3d3e-4515-84cd-f4e6ed3388a2,2022-10-14 00:00:00+00:00,['RK'],['11e83fee-245d-d3ec-ab81-aa1c026db3d8'],['Les rescapés'],['unknown'],2022-10-05T00:00:00+00:00,['hip-hop & rap'],0.1,0.53,0.7,0.0,1.0,0.08,-5.64,0.0,0.27,72.35,4.0,0.42
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,24,Gasolina (feat. Rsko),48dcd312-a6d3-49bd-9194-0a461b04d206,2022-10-14 00:00:00+00:00,"['Tiakola', 'Rsko']","['34982a68-67ee-11e9-b1ad-549f35141000', '30322931-e3eb-4ca2-8d30-708d03f0d4d6']",['Wati B'],"['Other independent labels: ""Indie""']",2022-05-26T00:00:00+00:00,['hip-hop & rap'],0.52,0.68,0.49,0.0,6.0,0.07,-7.95,0.0,0.12,119.09,4.0,0.5
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,25,Decrescendo,e6c338d7-5c65-4014-aea0-3ccafcae66fc,2022-10-14 00:00:00+00:00,['Lomepal'],['11e81bd2-5d97-650a-945c-a0369fe50396'],['Pinéale'],['Self released'],2022-09-15T00:00:00+00:00,['hip-hop & rap'],0.6,0.68,0.46,0.0,0.0,0.08,-7.18,0.0,0.04,83.47,4.0,0.33
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,26,Chop (Nouvelle École),3b2049ee-58d9-4d52-b59f-a2f011a132c0,2022-10-14 00:00:00+00:00,['Fresh'],['11e81bbc-27cf-b546-bea5-a0369fe50396'],['Netflix'],"['Other independent labels: ""Indie""']",2022-06-23T00:00:00+00:00,"['hip-hop & rap', 'pop']",0.44,0.75,0.8,0.0,3.0,0.52,-6.55,0.0,0.72,143.01,4.0,0.49
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,27,Calm Down,c80fa05f-c008-4b69-bfd3-79b849419ac3,2022-10-14 00:00:00+00:00,['Rema'],['83f78e52-2a25-11e9-9063-00163ec5a2fb'],"['Mavin Global Holdings', 'Jonzing World']","['Other independent labels: ""Indie""', 'Other independent labels: ""Indie""']",2022-02-10T00:00:00+00:00,['others'],0.38,0.81,0.78,0.0,11.0,0.12,-6.33,1.0,0.04,107.01,4.0,0.82
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,28,Another Love,11e826d9-0bed-45be-bacc-a0369fe50396,2022-10-14 00:00:00+00:00,['Tom Odell'],['11e81bbe-a1e7-d2e4-b8e4-a0369fe50396'],['Sony'],['Sony'],2012-01-01T00:00:00+00:00,"['rock', 'folk & traditional']",0.7,0.44,0.54,0.0,4.0,0.1,-8.54,0.0,0.04,119.16,4.0,0.13
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,29,Malpolis,03a4d569-9cd1-4d9f-a9d6-8de6c9c8a6f8,2022-10-14 00:00:00+00:00,"['Kalash', 'Damso']","['11e81bbd-6744-91fa-b2d4-a0369fe50396', '11e81bbe-cd1f-f9f0-a840-a0369fe50396']","['Mwaka Moon', 'Play two']","['Self released', 'Believe']",2022-09-23T00:00:00+00:00,['hip-hop & rap'],0.26,0.8,0.53,0.0,1.0,0.09,-8.07,0.0,0.07,130.01,4.0,0.17
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,30,STAR WALKIN' (League of Legends Worlds Anthem),cb393e17-cf84-42b6-ad49-acd629a8a5ca,2022-10-14 00:00:00+00:00,['Lil Nas X'],['158d5cb2-c5fd-11e8-8b8c-549f35141000'],['Columbia'],['Sony'],2022-09-23T00:00:00+00:00,['pop'],0.15,0.64,0.72,0.0,2.0,0.09,-4.97,0.0,0.05,141.87,4.0,0.31
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,31,CUFF IT,227c6d75-a50a-4449-8184-9d3270e9db77,2022-10-14 00:00:00+00:00,['Beyoncé'],['11e81bbf-b197-3774-bc85-a0369fe50396'],['Parkwood'],"['Other independent labels: ""Indie""']",2022-07-29T00:00:00+00:00,['pop'],0.04,0.78,0.69,0.0,7.0,0.07,-5.67,1.0,0.14,115.04,4.0,0.64
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,32,KU LO SA - A COLORS SHOW,e2a58f80-3789-458e-985b-e572beb2f82b,2022-10-14 00:00:00+00:00,['Oxlade'],['11e83fe8-3ab6-b934-a324-a0369fe50396'],"['Epic', 'Troniq Music']","['Sony', 'Self released']",2022-06-10T00:00:00+00:00,"['hip-hop & rap', 'pop']",0.31,0.65,0.66,0.0,10.0,0.22,-5.53,0.0,0.07,92.9,4.0,0.79
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,33,Calm Down,4f2d9b62-5af4-4a39-bbb5-f9d2b7775c6f,2022-10-14 00:00:00+00:00,"['Selena Gomez', 'Rema']","['11e81bcd-4759-966e-904e-a0369fe50396', '83f78e52-2a25-11e9-9063-00163ec5a2fb']","['Mavin Global Holdings', 'Jonzing World']","['Other independent labels: ""Indie""', 'Other independent labels: ""Indie""']",2022-08-25T00:00:00+00:00,['pop'],0.38,0.8,0.81,0.0,11.0,0.11,-5.21,1.0,0.04,107.0,4.0,0.8
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,34,Bones,4fc118c3-7e6f-4a92-9202-3acd89d277d7,2022-10-14 00:00:00+00:00,['Imagine Dragons'],['11e81bbe-ebe6-c6ac-95d9-a0369fe50396'],"['Interscope', 'KIDinaKORNER']","['Universal', 'Other independent labels: ""Indie""']",2022-03-11T00:00:00+00:00,['alternative'],0.02,0.77,0.74,0.0,5.0,0.08,-3.68,0.0,0.05,114.07,4.0,0.57
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,35,Don't You Worry,6580c913-e9b1-4798-837f-84c88f2e8d99,2022-10-14 00:00:00+00:00,"['Shakira', 'David Guetta', 'The Black Eyed Peas']","['11e81bbf-6824-4bc2-ae1f-a0369fe50396', '11e81bcd-65d5-4f2a-b59f-a0369fe50396', 'ec4b8606-ebbd-4fcd-ad77-4bbd7cbe7895']",['Polydor'],['Universal'],2022-06-16T00:00:00+00:00,"['electronic', 'pop']",0.2,0.82,0.87,0.0,11.0,0.21,-4.82,1.0,0.03,131.97,4.0,0.5
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,36,Tee,300b2d4d-63a4-41c1-adaa-7df0f5e1175d,2022-10-14 00:00:00+00:00,['Lomepal'],['11e81bd2-5d97-650a-945c-a0369fe50396'],['Pinéale'],['Self released'],2022-06-03T00:00:00+00:00,['hip-hop & rap'],0.69,0.61,0.41,0.0,4.0,0.32,-9.53,0.0,0.09,123.31,4.0,0.22
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,37,BECTE,7df48f81-92de-48ac-bb2d-4c47569fbaab,2022-10-14 00:00:00+00:00,['Gazo'],['59a6ff7c-c650-11e8-9647-549f35141000'],"['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-07-01T00:00:00+00:00,['hip-hop & rap'],0.32,0.85,0.63,0.0,1.0,0.12,-6.42,0.0,0.14,154.05,4.0,0.52
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,38,Jefe,a4e8e12d-c793-4e21-84a8-5178898c512f,2022-10-14 00:00:00+00:00,['Ninho'],['11e81bc8-377c-8d64-923f-a0369fe50396'],"['Mal Luné', 'Rec.118']","['Other independent labels: ""Indie""', 'Warner']",2021-12-03T00:00:00+00:00,['hip-hop & rap'],0.47,0.65,0.6,0.0,7.0,0.12,-8.61,0.0,0.08,120.99,4.0,0.21
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,39,CELINE 3X,85171a18-92e5-4e74-8361-fcad7a3b34f4,2022-10-14 00:00:00+00:00,['Gazo'],['59a6ff7c-c650-11e8-9647-549f35141000'],"['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-05-11T00:00:00+00:00,['hip-hop & rap'],0.15,0.66,0.85,0.0,9.0,0.07,-7.17,1.0,0.38,138.94,4.0,0.59
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,40,SUPERMODEL,7a248a0a-c506-4dd1-be30-40e7e8e50f2b,2022-10-14 00:00:00+00:00,['Måneskin'],['11e81bcc-ef04-14bc-9708-a0369fe50396'],['Epic'],['Sony'],2022-05-13T00:00:00+00:00,['pop'],0.0,0.64,0.88,0.0,7.0,0.12,-3.41,1.0,0.06,120.98,4.0,0.8
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,41,La vie qu'on mène,ad56a3bc-f2d2-11e8-ba4c-00163ec5a2fb,2022-10-14 00:00:00+00:00,['Ninho'],['11e81bc8-377c-8d64-923f-a0369fe50396'],"['Mal Luné', 'Rec.118']","['Other independent labels: ""Indie""', 'Warner']",2019-03-22T00:00:00+00:00,"['hip-hop & rap', 'others']",0.69,0.8,0.76,0.0,7.0,0.11,-4.4,0.0,0.04,113.2,3.0,0.46
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,42,Baila Pa Mi,8def66c6-ae18-4018-ae48-d48bb6d440e4,2022-10-14 00:00:00+00:00,['Lucenzo'],['11e81bc9-3bb5-5888-96a5-a0369fe50396'],"['Flawless Music', 'Play two']","['unknown', 'Believe']",2022-04-15T00:00:00+00:00,"['latin', 'pop']",0.5,0.85,0.62,0.01,5.0,0.1,-5.84,1.0,0.15,94.99,4.0,0.76
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,43,Quand j'y repense,19392a13-9b64-4796-906a-1355d408d337,2022-10-14 00:00:00+00:00,"['Mig', 'Tiakola']","['11e81bbf-8634-19e4-9e14-a0369fe50396', '34982a68-67ee-11e9-b1ad-549f35141000']","['Royal Music', 'Adebizik']","['unknown', 'unknown']",2022-09-27T00:00:00+00:00,['hip-hop & rap'],0.65,0.58,0.69,0.0,4.0,0.14,-5.9,0.0,0.22,139.94,4.0,0.75
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,44,Sharks,0e2f2556-2c61-470f-ab18-0b356e3a0190,2022-10-14 00:00:00+00:00,['Imagine Dragons'],['11e81bbe-ebe6-c6ac-95d9-a0369fe50396'],"['Interscope', 'KIDinaKORNER']","['Universal', 'Other independent labels: ""Indie""']",2022-06-24T00:00:00+00:00,['alternative'],0.01,0.93,0.64,0.0,10.0,0.28,-4.47,0.0,0.07,123.97,4.0,0.9
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,45,Coup de vieux,7295992b-2439-433a-b05e-ed41e196573c,2022-10-14 00:00:00+00:00,"['Bigflo & Oli', 'Julien Doré']","['11e81bc2-0ba5-aa0a-9518-a0369fe50396', '11e81bc9-b11c-3b82-9a3a-a0369fe50396']","['Polydor', 'Golden Child']","['Universal', 'Other independent labels: ""Indie""']",2022-06-23T00:00:00+00:00,['hip-hop & rap'],0.07,0.83,0.62,0.0,9.0,0.11,-8.57,0.0,0.08,115.98,4.0,0.83
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,46,"Mode AV feat. Niska,Gazo",24a32e12-2020-44d7-b5c2-167b81f9053e,2022-10-14 00:00:00+00:00,"['Niska', 'Gazo', 'Tiakola']","['11e81bcb-6ed3-6f64-a533-a0369fe50396', '59a6ff7c-c650-11e8-9647-549f35141000', '34982a68-67ee-11e9-b1ad-549f35141000']",['Wati B'],"['Other independent labels: ""Indie""']",2022-05-26T00:00:00+00:00,['hip-hop & rap'],0.35,0.68,0.54,0.0,10.0,0.19,-8.19,1.0,0.04,144.01,4.0,0.79
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,47,Hasarder,59dfc76b-fa32-4982-867d-dca1b7042733,2022-10-14 00:00:00+00:00,['Lomepal'],['11e81bd2-5d97-650a-945c-a0369fe50396'],['Pinéale'],['Self released'],2022-09-15T00:00:00+00:00,['hip-hop & rap'],0.28,0.77,0.65,0.0,1.0,0.12,-8.01,0.0,0.09,91.05,4.0,0.18
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,48,VVS,d95fad29-10a6-4cfd-92e9-f52d78adad4b,2022-10-14 00:00:00+00:00,['Ninho'],['11e81bc8-377c-8d64-923f-a0369fe50396'],"['Mal Luné', 'Rec.118']","['Other independent labels: ""Indie""', 'Warner']",2021-12-03T00:00:00+00:00,['hip-hop & rap'],0.34,0.75,0.61,0.0,10.0,0.11,-8.37,0.0,0.49,167.98,4.0,0.53
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,49,Last Last,03ad9cbf-29ba-4f96-977b-2937f9f23d4e,2022-10-14 00:00:00+00:00,['Burna Boy'],['14ff75bc-4c73-11e9-a24b-549f35141000'],['Atlantic'],['Warner'],2022-05-12T00:00:00+00:00,['pop'],0.13,0.8,0.57,0.0,3.0,0.08,-4.46,0.0,0.09,87.93,4.0,0.55
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,Charts,50,Indiana,7b3a6af8-c314-48ff-a335-3c984892fe96,2022-10-14 00:00:00+00:00,"['Guy2Bezbar', 'Mig', 'RK']","['11e81bbe-10f1-7a10-a0dd-a0369fe50396', '11e81bbf-8634-19e4-9e14-a0369fe50396', '11e83fee-245d-d3ec-ab81-aa1c026db3d8']",['Les rescapés'],['unknown'],2022-09-15T00:00:00+00:00,['hip-hop & rap'],0.2,0.78,0.72,0.0,8.0,0.11,-6.02,0.0,0.27,151.0,4.0,0.78
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-21 00:00:00+00:00,Charts,1,DIE,0ec15f62-cb25-4377-a641-d74931272f3d,2022-10-21 00:00:00+00:00,['Gazo'],['59a6ff7c-c650-11e8-9647-549f35141000'],"['Epic', 'BSB Productions']","['Sony', 'Self released']",2022-07-01T00:00:00+00:00,['hip-hop & rap'],0.23,0.7,0.63,0.0,8.0,0.12,-7.16,0.0,0.04,130.97,4.0,0.55
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-21 00:00:00+00:00,Charts,2,Balader,ac2caabe-ee53-45e0-b70a-02ec68cf7b03,2022-10-21 00:00:00+00:00,"['Soolking', 'Niska']","['11e81bba-d00e-f2d2-a406-a0369fe50396', '11e81bcb-6ed3-6f64-a533-a0369fe50396']","['Hyper Focal', 'Affranchis']","['Other independent labels: ""Indie""', 'Other independent labels: ""Indie""']",2022-05-25T00:00:00+00:00,['hip-hop & rap'],0.32,0.77,0.78,0.0,4.0,0.12,-5.77,0.0,0.07,86.68,5.0,0.83
